Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2024-02-03,329925,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Kenmore to St. Mary's St,place-kencl | place-smary,Between Stations,GCWB-02,Active Restriction,2021-09-23,,6 mph,Track,413,0.07821969696969697,0.001448781199660992,53.99,5.733741164763009e-4,136.42,Multi-Segment,End,863,,0,0,0,0,0,0
2024-02-02,329925,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Kenmore to St. Mary's St,place-kencl | place-smary,Between Stations,GCWB-02,Active Restriction,2021-09-23,,6 mph,Track,413,0.07821969696969697,0.001448781199660992,53.99,5.733741164763009e-4,136.42,Multi-Segment,End,862,,0,0,0,0,0,0
2024-02-01,329925,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Kenmore to St. Mary's St,place-kencl | place-smary,Between Stations,GCWB-02,Active Restriction,2021-09-23,,6 mph,Track,413,0.07821969696969697,0.001448781199660992,53.99,5.733741164763009e-4,136.42,Multi-Segment,End,861,,0,0,0,0,0,0
2024-02-29,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St Station,place-alsgr,Station,GBWB-19,Active Restriction,2023-06-21,,10 mph,Track,176.5999999999991,0.03344696969696953,6.195030505087892e-4,53.99,2.4517643818332746e-4,136.42,Multi-Segment,Start,253,,1,0,0,0,1,1
2024-02-28,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St Station,place-alsgr,Station,GBWB-19,Active Restriction,2023-06-21,,10 mph,Track,176.5999999999991,0.03344696969696953,6.195030505087892e-4,53.99,2.4517643818332746e-4,136.42,Multi-Segment,Start,252,,1,0,0,0,0,1
2024-02-27,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St Station,place-alsgr,Station,GBWB-19,Active Restriction,2023-06-21,,10 mph,Track,176.5999999999991,0.03344696969696953,6.195030505087892e-4,53.99,2.4517643818332746e-4,136.42,Multi-Segment,Start,251,,1,0,0,0,0,1
2024-02-26,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St Station,place-alsgr,Station,GBWB-19,Active Restriction,2023-06-21,,10 mph,Track,176.5999999999991,0.03344696969696953,6.195030505087892e-4,53.99,2.4517643818332746e-4,136.42,Multi-Segment,Start,250,,1,0,0,0,0,1
2024-02-25,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St Station,place-alsgr,Station,GBWB-19,Active Restriction,2023-06-21,,10 mph,Track,176.5999999999991,0.03344696969696953,6.195030505087892e-4,53.99,2.4517643818332746e-4,136.42,Multi-Segment,Start,249,,1,0,0,0,0,1
2024-02-24,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St Station,place-alsgr,Station,GBWB-19,Active Restriction,2023-06-21,,10 mph,Track,176.5999999999991,0.03344696969696953,6.195030505087892e-4,53.99,2.4517643818332746e-4,136.42,Multi-Segment,Start,248,,1,0,0,0,0,1
2024-02-23,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St Station,place-alsgr,Station,GBWB-19,Active Restriction,2023-06-21,,10 mph,Track,176.5999999999991,0.03344696969696953,6.195030505087892e-4,53.99,2.4517643818332746e-4,136.42,Multi-Segment,Start,247,,1,0,0,0,0,1
2024-02-22,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St Station,place-alsgr,Station,GBWB-19,Active Restriction,2023-06-21,,10 mph,Track,176.5999999999991,0.03344696969696953,6.195030505087892e-4,53.99,2.4517643818332746e-4,136.42,Multi-Segment,Start,246,,1,0,0,0,0,1
2024-02-21,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St Station,place-alsgr,Station,GBWB-19,Active Restriction,2023-06-21,,10 mph,Track,176.5999999999991,0.03344696969696953,6.195030505087892e-4,53.99,2.4517643818332746e-4,136.42,Multi-Segment,Start,245,,1,0,0,0,0,1
2024-02-20,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St Station,place-alsgr,Station,GBWB-19,Active Restriction,2023-06-21,,10 mph,Track,176.5999999999991,0.03344696969696953,6.195030505087892e-4,53.99,2.4517643818332746e-4,136.42,Multi-Segment,Start,244,,1,0,0,0,0,1
2024-02-19,550504,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB Allston St Station,place-alsgr,Station,GBWB-19,Active Restriction,2023-06-21,,10 mph,Track,176.5999999999991,0.03344696969696953,6.195030505087892e-4,53.99,2.4517643818332746e-4,136.42,Multi-Segment,Start,243,,1,0,0,0,0,1
2024-02-13,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,116,,0,0,0,0,0,0
2024-02-12,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,115,,0,0,0,0,0,0
2024-02-11,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,114,,0,0,0,0,0,0
2024-02-10,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,113,,0,0,0,0,0,0
2024-02-09,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,112,,0,0,0,0,0,0
2024-02-08,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,111,,0,0,0,0,0,0
2024-02-07,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,110,,0,0,0,0,0,0
2024-02-06,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,109,,0,0,0,0,0,0
2024-02-05,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,108,,0,0,0,0,0,0
2024-02-04,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,107,,0,0,0,0,0,0
2024-02-03,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,106,,0,0,0,0,0,0
2024-02-02,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,105,,0,0,0,0,0,0
2024-02-01,000048L,NB,Orange Line,Orange Line,OL NB,NB Stony Brook to Jackson Sq.,place-sbmnl | place-jaksn,Between Stations,OLNB-06,Active Restriction,2023-10-20,,10 mph,Track,299.99999999999994,0.05681818181818181,0.002520771154311527,22.54,4.1649451560021855e-4,136.42,Multi-Segment,End,104,,0,0,0,0,0,0
2024-02-29,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,132,,0,0,0,0,0,0
2024-02-28,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,131,,0,0,0,0,0,0
2024-02-27,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,130,,0,0,0,0,0,0
2024-02-26,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,129,,0,0,0,0,0,0
2024-02-25,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,128,,0,0,0,0,0,0
2024-02-24,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,127,,0,0,0,0,0,0
2024-02-23,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,126,,0,0,0,0,0,0
2024-02-22,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,125,,0,0,0,0,0,0
2024-02-21,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,124,,0,0,0,0,0,0
2024-02-20,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,123,,0,0,0,0,0,0
2024-02-19,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,122,,0,0,0,0,0,0
2024-02-18,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,121,,0,0,0,0,0,0
2024-02-17,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,120,,0,0,0,0,0,0
2024-02-16,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,119,,0,0,0,0,0,0
2024-02-15,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,118,,0,0,0,0,0,0
2024-02-14,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,117,,0,0,0,0,0,0
2024-02-13,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,116,,0,0,0,0,0,0
2024-02-12,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,115,,0,0,0,0,0,0
2024-02-11,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,114,,0,0,0,0,0,0
2024-02-10,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,113,,0,0,0,0,0,0
2024-02-09,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,112,,0,0,0,0,0,0
2024-02-08,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,111,,0,0,0,0,0,0
2024-02-07,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,110,,0,0,0,0,0,0
2024-02-06,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,109,,0,0,0,0,0,0
2024-02-05,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,108,,0,0,0,0,0,0
2024-02-04,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,107,,0,0,0,0,0,0
2024-02-03,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,106,,0,0,0,0,0,0
2024-02-02,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,105,,0,0,0,0,0,0
2024-02-01,000045L,NB,Orange Line,Orange Line,OL NB,NB Back Bay to Tufts Med.,place-bbsta | place-tumnl,Between Stations,OLNB-16,Active Restriction,2023-10-20,,25 mph,Track,600,0.11363636363636363,0.005041542308623054,22.54,8.329890312004372e-4,136.42,Multi-Segment,End,104,,0,0,0,0,0,0
2024-02-29,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,202,,0,0,0,0,0,0
2024-02-28,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,201,,0,0,0,0,0,0
2024-02-27,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,200,,0,0,0,0,0,0
2024-02-26,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,199,,0,0,0,0,0,0
2024-02-25,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,198,,0,0,0,0,0,0
2024-02-24,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,197,,0,0,0,0,0,0
2024-02-23,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,196,,0,0,0,0,0,0
2024-02-22,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,195,,0,0,0,0,0,0
2024-02-21,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,194,,0,0,0,0,0,0
2024-02-20,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,193,,0,0,0,0,0,0
2024-02-19,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,192,,0,0,0,0,0,0
2024-02-18,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,191,,0,0,0,0,0,0
2024-02-17,568654,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-08-11,,25 mph,Track,548.0000000000018,0.10378787878787914,0.004604608641875738,22.54,7.607966484964019e-4,136.42,Multi-Segment,End,190,,0,0,0,0,0,0
